name,team,team name,division,year,qualified
Brock Hill,UAB,University of Alabama at Birmingham,1,2024,False
Brooks House,UAB,University of Alabama at Birmingham,1,2024,False
Carson Knight,UAB,University of Alabama at Birmingham,1,2024,False
Chase Ingram,UAB,University of Alabama at Birmingham,1,2024,False
Christian Clack,UAB,University of Alabama at Birmingham,1,2024,False
Colin Daniel,UAB,University of Alabama at Birmingham,1,2024,True
Collin Patterson,UAB,University of Alabama at Birmingham,1,2024,False
Isaac Warrick,UAB,University of Alabama at Birmingham,1,2024,False
John Luke Marlin,UAB,University of Alabama at Birmingham,1,2024,False
Leo Harris,UAB,University of Alabama at Birmingham,1,2024,False
Matthew Bullard,UAB,University of Alabama at Birmingham,1,2024,False
Thomas Ballard,UAB,University of Alabama at Birmingham,1,2024,False
Ty Hutto,UAB,University of Alabama at Birmingham,1,2024,False
Tyler Haines,UAB,University of Alabama at Birmingham,1,2024,False
Ben VanMaanen,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Brannon Bargsley,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Brett Kennett,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Calvin McClendon,UAPB,University of Arkansas at Pine Bluff,1,2024,True
Chris Bedgood,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Darries Boyd,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Darrius Brown,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Jacob Ehling,UAPB,University of Arkansas at Pine Bluff,1,2024,True
Jaedon Willis,UAPB,University of Arkansas at Pine Bluff,1,2024,True
Jaxson Lucas,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Jayden Brown,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Jordan Jones,UAPB,University of Arkansas at Pine Bluff,1,2024,True
Kenny Jackson,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Lorenzo Bailey,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Mari Thomas,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Peyton Niemann,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Terrius Williams,UAPB,University of Arkansas at Pine Bluff,1,2024,False
Alejandro Huezo,UCD,"University of California, Davis",1,2024,False
Andrew LaCour,UCD,"University of California, Davis",1,2024,False
Avery Thau,UCD,"University of California, Davis",1,2024,False
Braydon Wooldridge,UCD,"University of California, Davis",1,2024,False
Bryan Green,UCD,"University of California, Davis",1,2024,True
Carter Delaney,UCD,"University of California, Davis",1,2024,False
Carter Speights,UCD,"University of California, Davis",1,2024,False
Henry Crim,UCD,"University of California, Davis",1,2024,False
Ian Torpey,UCD,"University of California, Davis",1,2024,False
Kaden Hogan,UCD,"University of California, Davis",1,2024,False
Kaden Riccomini,UCD,"University of California, Davis",1,2024,False
Mason Lerma,UCD,"University of California, Davis",1,2024,True
Max Hippensteel,UCD,"University of California, Davis",1,2024,False
Noel Valdez,UCD,"University of California, Davis",1,2024,True
Rowen Barnes,UCD,"University of California, Davis",1,2024,False
Sal Batres,UCD,"University of California, Davis",1,2024,False
Trevor Allen,UCD,"University of California, Davis",1,2024,False
Tyler Wood,UCD,"University of California, Davis",1,2024,True
Zach Romero,UCD,"University of California, Davis",1,2024,False
Alex Galvan,UCF,University of Central Florida,1,2024,False
Ben Vespi,UCF,University of Central Florida,1,2024,True
Cade Boxrucker,UCF,University of Central Florida,1,2024,False
Cameron Crain,UCF,University of Central Florida,1,2024,False
Chase Centala,UCF,University of Central Florida,1,2024,False
Dom Stagliano,UCF,University of Central Florida,1,2024,True
Dominic Castellano,UCF,University of Central Florida,1,2024,True
Joey Wimpelberg,UCF,University of Central Florida,1,2024,False
Josh Fernald,UCF,University of Central Florida,1,2024,False
Kris Sosnowski,UCF,University of Central Florida,1,2024,False
Kyle Kramer,UCF,University of Central Florida,1,2024,False
Najer Victor,UCF,University of Central Florida,1,2024,False
Nick Vieira,UCF,University of Central Florida,1,2024,False
Spencer Bauer,UCF,University of Central Florida,1,2024,False
Tyler Kozera,UCF,University of Central Florida,1,2024,False
Tyler Nesbitt,UCF,University of Central Florida,1,2024,False
Wiley Hartley,UCF,University of Central Florida,1,2024,False
Brandon Luu,UCI,"University of California, Irvine",1,2024,False
Cameron Wheeler,UCI,"University of California, Irvine",1,2024,False
Danny Suarez,UCI,"University of California, Irvine",1,2024,False
Dante Zamudio,UCI,"University of California, Irvine",1,2024,False
David Butler,UCI,"University of California, Irvine",1,2024,False
David Utagawa,UCI,"University of California, Irvine",1,2024,False
David Vizcaino,UCI,"University of California, Irvine",1,2024,False
Elliot Joslin,UCI,"University of California, Irvine",1,2024,False
Max Martin,UCI,"University of California, Irvine",1,2024,False
Michael Pirrello,UCI,"University of California, Irvine",1,2024,False
Nick Pinto,UCI,"University of California, Irvine",1,2024,True
Nick Rincover,UCI,"University of California, Irvine",1,2024,False
Ricky Ojeda,UCI,"University of California, Irvine",1,2024,True
Ricky Tibbett,UCI,"University of California, Irvine",1,2024,True
Riley Kelly,UCI,"University of California, Irvine",1,2024,False
Ryder Brooks,UCI,"University of California, Irvine",1,2024,False
Tim Grack,UCI,"University of California, Irvine",1,2024,False
Trevor Hansen,UCI,"University of California, Irvine",1,2024,True
Caedon Kottinger,UCLA,"University of California, Los Angeles",1,2024,False
Cal Randall,UCLA,"University of California, Los Angeles",1,2024,False
Chris Aldrich,UCLA,"University of California, Los Angeles",1,2024,False
Cody Delvecchio,UCLA,"University of California, Los Angeles",1,2024,False
Finn McIlroy,UCLA,"University of California, Los Angeles",1,2024,False
JonJon Vaughns,UCLA,"University of California, Los Angeles",1,2024,False
Justin Lee,UCLA,"University of California, Los Angeles",1,2024,False
Kaena Kiakona,UCLA,"University of California, Los Angeles",1,2024,False
Landon Stump,UCLA,"University of California, Los Angeles",1,2024,True
Luke Jewett,UCLA,"University of California, Los Angeles",1,2024,True
Luke Rodriguez,UCLA,"University of California, Los Angeles",1,2024,True
Matthew Gobel,UCLA,"University of California, Los Angeles",1,2024,False
Michael Barnett,UCLA,"University of California, Los Angeles",1,2024,True
Nate Leibold,UCLA,"University of California, Los Angeles",1,2024,False
Owen Egan,UCLA,"University of California, Los Angeles",1,2024,False
Rashad Ruff,UCLA,"University of California, Los Angeles",1,2024,True
Will Goldberg,UCLA,"University of California, Los Angeles",1,2024,False
Alfredo Capacete,UCR,"University of California, Riverside",1,2024,True
Andrew Rivas,UCR,"University of California, Riverside",1,2024,False
Blake Burzell,UCR,"University of California, Riverside",1,2024,False
Cameron Barger,UCR,"University of California, Riverside",1,2024,False
Eric Marrujo,UCR,"University of California, Riverside",1,2024,False
Fareed Ahmed,UCR,"University of California, Riverside",1,2024,False
Jake Gebb,UCR,"University of California, Riverside",1,2024,False
James Appleford,UCR,"University of California, Riverside",1,2024,False
Joshua Torres,UCR,"University of California, Riverside",1,2024,False
Julian Orozco,UCR,"University of California, Riverside",1,2024,False
Kurt Marton,UCR,"University of California, Riverside",1,2024,True
Matthew Flores,UCR,"University of California, Riverside",1,2024,True
Noah Andrunas,UCR,"University of California, Riverside",1,2024,True
Tucker Juline,UCR,"University of California, Riverside",1,2024,False
Tyler Gebb,UCR,"University of California, Riverside",1,2024,True
AJ Krodel,UCSB,"University of California, Santa Barbara",1,2024,False
Brady Huddlestun,UCSB,"University of California, Santa Barbara",1,2024,False
Calvin Proskey,UCSB,"University of California, Santa Barbara",1,2024,False
Cole Tryba,UCSB,"University of California, Santa Barbara",1,2024,True
Frank Camarillo,UCSB,"University of California, Santa Barbara",1,2024,False
Hayden Hattenbach,UCSB,"University of California, Santa Barbara",1,2024,False
Hudson Barrett,UCSB,"University of California, Santa Barbara",1,2024,False
Jackson Flora,UCSB,"University of California, Santa Barbara",1,2024,True
Jed Decooman,UCSB,"University of California, Santa Barbara",1,2024,False
Matt Ager,UCSB,"University of California, Santa Barbara",1,2024,True
Mike Gutierrez,UCSB,"University of California, Santa Barbara",1,2024,True
Nic Peterson,UCSB,"University of California, Santa Barbara",1,2024,False
Peter Storjohann,UCSB,"University of California, Santa Barbara",1,2024,False
Reed Moring,UCSB,"University of California, Santa Barbara",1,2024,False
Ryan Gallagher,UCSB,"University of California, Santa Barbara",1,2024,True
Ryan Troye,UCSB,"University of California, Santa Barbara",1,2024,False
Tyler Bremner,UCSB,"University of California, Santa Barbara",1,2024,True
Anthony Eyanson,UCSD,"University of California, San Diego",1,2024,True
Devon King,UCSD,"University of California, San Diego",1,2024,False
Donovan Chriss,UCSD,"University of California, San Diego",1,2024,False
Izaak Martinez,UCSD,"University of California, San Diego",1,2024,True
Julian Custer,UCSD,"University of California, San Diego",1,2024,False
Landon Marchetti,UCSD,"University of California, San Diego",1,2024,False
Matthew Dalquist,UCSD,"University of California, San Diego",1,2024,True
Nathan Huy,UCSD,"University of California, San Diego",1,2024,False
Nic Gregson,UCSD,"University of California, San Diego",1,2024,False
Ryan Farmer,UCSD,"University of California, San Diego",1,2024,False
Ryan Forcucci,UCSD,"University of California, San Diego",1,2024,False
Ryan Rissas,UCSD,"University of California, San Diego",1,2024,False
Sam Hasegawa,UCSD,"University of California, San Diego",1,2024,False
Spencer Seid,UCSD,"University of California, San Diego",1,2024,True
Xavier Franco,UCSD,"University of California, San Diego",1,2024,False
Zack Ernisse,UCSD,"University of California, San Diego",1,2024,False
Blake Gillespie,UGA,University of Georgia,1,2024,False
Brandt Pancer,UGA,University of Georgia,1,2024,False
Brian Zeldin,UGA,University of Georgia,1,2024,True
Chandler Marsh,UGA,University of Georgia,1,2024,False
Charlie Goldstein,UGA,University of Georgia,1,2024,False
Christian Mracna,UGA,University of Georgia,1,2024,False
Coleman Willis,UGA,University of Georgia,1,2024,False
DJ Radtke,UGA,University of Georgia,1,2024,False
Daniel Padysak,UGA,University of Georgia,1,2024,False
Ethan Sutton,UGA,University of Georgia,1,2024,False
James Hays,UGA,University of Georgia,1,2024,False
Jarvis Evans,UGA,University of Georgia,1,2024,False
Josh Roberge,UGA,University of Georgia,1,2024,False
Kolten Smith,UGA,University of Georgia,1,2024,True
Leighton Finley,UGA,University of Georgia,1,2024,True
Luke Wiltrakis,UGA,University of Georgia,1,2024,False
Matthew Hoskins,UGA,University of Georgia,1,2024,False
Max DeJong,UGA,University of Georgia,1,2024,False
Ryan Gold,UGA,University of Georgia,1,2024,False
Tyler McLoughlin,UGA,University of Georgia,1,2024,False
Wyatt Land,UGA,University of Georgia,1,2024,False
Zach DeVito,UGA,University of Georgia,1,2024,False
Zach Harris,UGA,University of Georgia,1,2024,False
Brandon Bak,UIC,University of Illinois at Chicago,1,2024,True
Cameron Nohos,UIC,University of Illinois at Chicago,1,2024,False
Colin Hawkins,UIC,University of Illinois at Chicago,1,2024,False
Dillon Schueler,UIC,University of Illinois at Chicago,1,2024,True
Dylan White,UIC,University of Illinois at Chicago,1,2024,False
Kendall Lyons,UIC,University of Illinois at Chicago,1,2024,True
Matt Zahora,UIC,University of Illinois at Chicago,1,2024,False
Presley Wachowiak,UIC,University of Illinois at Chicago,1,2024,False
Reece Lawler,UIC,University of Illinois at Chicago,1,2024,False
Rigel Verciglio,UIC,University of Illinois at Chicago,1,2024,False
Ryan Smith,UIC,University of Illinois at Chicago,1,2024,False
Vincent Gohlke,UIC,University of Illinois at Chicago,1,2024,False
Vincent Trapani,UIC,University of Illinois at Chicago,1,2024,False
Zack Millsap,UIC,University of Illinois at Chicago,1,2024,False
Zak Gould,UIC,University of Illinois at Chicago,1,2024,False
Adam Byrd,UIW,University of the Incarnate Word,1,2024,False
Braden Berry,UIW,University of the Incarnate Word,1,2024,False
Dalton Beck,UIW,University of the Incarnate Word,1,2024,False
Danny Davis,UIW,University of the Incarnate Word,1,2024,False
Dave Johnson,UIW,University of the Incarnate Word,1,2024,True
EJ Garcia,UIW,University of the Incarnate Word,1,2024,False
Edward Mendoza,UIW,University of the Incarnate Word,1,2024,False
Garrett Coiner,UIW,University of the Incarnate Word,1,2024,False
Hunter Hargett,UIW,University of the Incarnate Word,1,2024,False
Isaiah Zavala,UIW,University of the Incarnate Word,1,2024,True
Josh Salinas,UIW,University of the Incarnate Word,1,2024,True
Larry Westall,UIW,University of the Incarnate Word,1,2024,False
Luis Rodriguez,UIW,University of the Incarnate Word,1,2024,False
Luke Smith,UIW,University of the Incarnate Word,1,2024,False
Micah Berens,UIW,University of the Incarnate Word,1,2024,False
Ryan Schlotzhauer,UIW,University of the Incarnate Word,1,2024,False
Tomas Urbina,UIW,University of the Incarnate Word,1,2024,False
Westin Walls,UIW,University of the Incarnate Word,1,2024,False
Ben Cleaver,UK,University of Kentucky,1,2024,False
Cameron OBrien,UK,University of Kentucky,1,2024,False
Carson Applegate,UK,University of Kentucky,1,2024,False
Colby Frieda,UK,University of Kentucky,1,2024,False
Cooper Robinson,UK,University of Kentucky,1,2024,False
Dominic Niman,UK,University of Kentucky,1,2024,True
Drew Lafferty,UK,University of Kentucky,1,2024,False
Evan Byers,UK,University of Kentucky,1,2024,False
Evan Hart,UK,University of Kentucky,1,2024,False
Hayden Smith,UK,University of Kentucky,1,2024,False
Jackson Nove,UK,University of Kentucky,1,2024,False
Jake Titus,UK,University of Kentucky,1,2024,False
James McCoy,UK,University of Kentucky,1,2024,False
Johnny Hummel,UK,University of Kentucky,1,2024,False
Mason Moore,UK,University of Kentucky,1,2024,True
Robert Hogan,UK,University of Kentucky,1,2024,False
Ryan Hagenow,UK,University of Kentucky,1,2024,False
Travis Smith,UK,University of Kentucky,1,2024,False
Trey Pooser,UK,University of Kentucky,1,2024,True
Zach Hise,UK,University of Kentucky,1,2024,False
Andrew Herrmann,UL,University of Louisiana at Lafayette,1,2024,True
Blake Marshall,UL,University of Louisiana at Lafayette,1,2024,False
Blake McGehee,UL,University of Louisiana at Lafayette,1,2024,False
Brendan Moody,UL,University of Louisiana at Lafayette,1,2024,False
Carson Fluno,UL,University of Louisiana at Lafayette,1,2024,True
Chase Morgan,UL,University of Louisiana at Lafayette,1,2024,True
David Christie,UL,University of Louisiana at Lafayette,1,2024,True
JR Tollett,UL,University of Louisiana at Lafayette,1,2024,False
JT Etheridge,UL,University of Louisiana at Lafayette,1,2024,False
Jack Martinez,UL,University of Louisiana at Lafayette,1,2024,False
L.P. Langevin,UL,University of Louisiana at Lafayette,1,2024,True
Maddox Mandino,UL,University of Louisiana at Lafayette,1,2024,False
Matthew Holzhammer,UL,University of Louisiana at Lafayette,1,2024,False
Murphy Brooks,UL,University of Louisiana at Lafayette,1,2024,False
Phil Brennaman,UL,University of Louisiana at Lafayette,1,2024,False
Riley Marcotte,UL,University of Louisiana at Lafayette,1,2024,False
Steven Cash,UL,University of Louisiana at Lafayette,1,2024,False
Tate Hess,UL,University of Louisiana at Lafayette,1,2024,False
Aidan Haynes,ULM,University of Louisiana at Monroe,1,2024,False
Beau Blanchard,ULM,University of Louisiana at Monroe,1,2024,True
Brandon Brewer,ULM,University of Louisiana at Monroe,1,2024,False
Brandt Corley,ULM,University of Louisiana at Monroe,1,2024,False
Cam Barlow,ULM,University of Louisiana at Monroe,1,2024,True
Carson Orton,ULM,University of Louisiana at Monroe,1,2024,False
Chipper Menard,ULM,University of Louisiana at Monroe,1,2024,True
Dalton Burrell,ULM,University of Louisiana at Monroe,1,2024,False
Dalton Hitt,ULM,University of Louisiana at Monroe,1,2024,False
Daniel Gonzalez,ULM,University of Louisiana at Monroe,1,2024,False
Davis Oswalt,ULM,University of Louisiana at Monroe,1,2024,False
Holden Hess,ULM,University of Louisiana at Monroe,1,2024,False
Hollis Huff,ULM,University of Louisiana at Monroe,1,2024,False
Joey Cirelli,ULM,University of Louisiana at Monroe,1,2024,False
Justin Robinson,ULM,University of Louisiana at Monroe,1,2024,False
Parker Seay,ULM,University of Louisiana at Monroe,1,2024,False
Seaver Sheets,ULM,University of Louisiana at Monroe,1,2024,False
Steve Owings,ULM,University of Louisiana at Monroe,1,2024,False
Trey Lindsay,ULM,University of Louisiana at Monroe,1,2024,False
Zach Brink,ULM,University of Louisiana at Monroe,1,2024,False
Zach Shaw,ULM,University of Louisiana at Monroe,1,2024,False
Aidan Denham,UMBC,"University of Maryland, Baltimore County",1,2024,False
Ben Craig,UMBC,"University of Maryland, Baltimore County",1,2024,False
